orderId,orderDate,customerName,customerSegment,productCategory,productName,region,city,salesAmount,quantity,discount,profit,paymentMode
ORD-00621,2023-07-17,Ashok Das,Regular,Sports,Dumbbells Set,North,Chandigarh,68207.55,4,0.2,18988.98,Card
ORD-00622,2024-09-09,Ananya Mukherjee,Wholesale,Grocery,Sugar,South,Coimbatore,1939.51,9,29.7,-266.88,Cash
ORD-00623,2024-08-27,Usha Nair,Wholesale,Books,Novel,East,Bhubaneswar,482.44,2,27.8,-10.81,Cash
ORD-00624,2024-09-13,Deepak Kaur,Premium,Books,Self-Help Book,North,Lucknow,5598.77,4,14.1,1204.48,Card
ORD-00625,2023-08-02,Usha Iyer,Regular,Furniture,Study Table,North,Chandigarh,106148.78,3,4.7,22546,Card
ORD-00626,2024-11-29,Anil Rao,Wholesale,Electronics,Laptop,South,Chennai,118999.51,4,68.52169684075753,-62357.97,Card
ORD-00627,2023-02-04,Pooja Das,Regular,Health & Beauty,Shampoo,West,Nagpur,1496.1,3,16.8,397.36,Cash
ORD-00628,2023-09-12,Deepak Rao,Regular,Furniture,Wardrobe,West,Ahmedabad,20482.75,1,0.4,5055.14,Card
ORD-00629,2024-08-10,Rajesh Reddy,Regular,Sports,Cycling Helmet,South,Hyderabad,18760.51,4,12.7,3346.87,UPI
ORD-00630,2023-10-14,Sunita Shah,Premium,Clothing,Formal Shirt,East,Ranchi,7230.73,2,12,1836.61,UPI
ORD-00631,2024-10-08,Asha Tiwari,Premium,Grocery,Dry Fruits,North,Lucknow,13945.52,10,13.3,-89.25,Card
ORD-00632,2023-06-21,Lakshmi Nair,Regular,Electronics,Tablet,North,Lucknow,209086.77,4,11.7,11792.49,Card
ORD-00633,2023-01-24,Geeta Ghosh,Premium,Clothing,Ethnic Wear,North,Chandigarh,12532.93,4,15.3,2852.49,UPI
ORD-00634,2024-07-17,Kiran Krishnan,Regular,Home & Kitchen,Vacuum Cleaner,South,Hyderabad,15899.82,1,9.8,2251.41,UPI
ORD-00635,2023-09-15,Arjun Mehta,Wholesale,Sports,Badminton Racket,West,Mumbai,35275.13,2,22.2,3612.17,UPI
ORD-00636,2023-07-21,Mohan Reddy,Wholesale,Health & Beauty,Face Cream,South,Coimbatore,3666.02,4,21.6,832.92,UPI
ORD-00637,2023-10-01,Kamala Gupta,Wholesale,Health & Beauty,Shampoo,East,Kolkata,13209.09,3,25.9,2546.71,UPI
ORD-00638,2023-07-22,Sunil Agarwal,Premium,Electronics,Camera,South,Hyderabad,131734.28,3,15,3952.03,UPI
ORD-00639,2023-10-25,Rohit Chatterjee,Premium,Health & Beauty,Perfume,East,Patna,14133.36,3,8.7,4669.66,UPI
ORD-00640,2024-09-26,Pooja Chatterjee,Premium,Sports,Resistance Bands,North,Lucknow,17438.63,3,5.6,4101.57,Card
ORD-00641,2024-10-26,Vikram Krishnan,Regular,Electronics,Tablet,West,Mumbai,86138.06,1,1.7,11749.23,UPI
ORD-00642,2023-10-10,Deepak Chatterjee,Wholesale,Electronics,Headphones,East,Guwahati,27597.44,1,24.7,-1313.64,UPI
ORD-00643,2023-12-31,Sunil Singh,Wholesale,Furniture,Shoe Rack,East,Ranchi,72349.68,2,22.5,5064.48,Cash
ORD-00644,2023-03-05,Swati Mukherjee,Wholesale,Health & Beauty,Hair Oil,South,Coimbatore,435.98,2,21.6,99.05,Card
ORD-00645,2024-01-03,Mohan Sharma,Wholesale,Sports,Yoga Mat,West,Ahmedabad,39874.16,4,25.4,3062.34,UPI
ORD-00646,2023-11-18,Praveen Iyer,Regular,Sports,Resistance Bands,South,Chennai,75876.83,2,2,20031.48,UPI
ORD-00647,2023-01-18,Ashok Shetty,Premium,Furniture,Bed Frame,South,Chennai,37270.48,1,10.2,6276.35,Cash
ORD-00648,2023-04-23,Radha Das,Regular,Sports,Treadmill,West,Surat,44184.83,3,6.1,10215.53,UPI
ORD-00649,2023-06-21,Aarav Gupta,Wholesale,Health & Beauty,Perfume,East,Guwahati,2579.39,2,22.4,569.53,Cash
ORD-00650,2023-02-06,Mohan Chatterjee,Regular,Clothing,Jeans,West,Nagpur,793.91,1,5.5,242.94,Cash
ORD-00651,2023-05-28,Latika Mishra,Premium,Electronics,Smartphone,North,Chandigarh,209006.33,3,7.2,19312.18,UPI
ORD-00652,2023-09-18,Jyoti Saxena,Wholesale,Electronics,Bluetooth Speaker,South,Kochi,76195.22,2,46.03485189323421,-67811.49,Card
ORD-00653,2023-09-06,Rohit Ghosh,Regular,Clothing,T-Shirt,South,Hyderabad,5433.77,3,18.7,1088.93,Cash
ORD-00654,2023-11-04,Usha Mukherjee,Regular,Clothing,Ethnic Wear,South,Hyderabad,4871.98,1,0.7,1677.91,Card
ORD-00655,2024-08-01,Pallavi Agarwal,Premium,Electronics,Tablet,East,Guwahati,48731.87,1,16.6,838.19,Card
ORD-00656,2024-01-25,Nisha Shetty,Wholesale,Sports,Treadmill,South,Coimbatore,1099.19,1,45.55436718484734,-2426.85,Cash
ORD-00657,2024-01-28,Usha Kumar,Premium,Electronics,Headphones,North,Lucknow,128186.8,3,16,2820.11,Card
ORD-00658,2023-03-29,Bhavna Shetty,Wholesale,Clothing,Sneakers,West,Mumbai,658.07,1,27.2,87.13,UPI
ORD-00659,2023-03-15,Vikram Kaur,Premium,Clothing,Ethnic Wear,North,Delhi,8914.29,4,47.486669494702475,-10955.85,Card
ORD-00660,2024-11-26,Suresh Mehta,Wholesale,Grocery,Tea Powder,East,Guwahati,818.69,1,27.7,-99.55,UPI
ORD-00661,2024-01-20,Harish Tiwari,Regular,Furniture,Side Table,West,Ahmedabad,27920.89,4,3.4,6220.77,Cash
ORD-00662,2023-07-28,Sandeep Tiwari,Premium,Grocery,Dry Fruits,West,Nagpur,4809.71,8,8.8,142.37,UPI
ORD-00663,2023-11-01,Jyoti Reddy,Premium,Home & Kitchen,Vacuum Cleaner,North,Lucknow,11285.17,3,7.9,1769.51,UPI
ORD-00664,2023-08-27,Arjun Verma,Regular,Sports,Football,West,Surat,15413.55,3,15.6,2392.18,Cash
ORD-00665,2024-10-19,Arjun Bose,Regular,Clothing,Jeans,West,Ahmedabad,9674.54,2,13.8,2318.02,UPI
ORD-00666,2024-09-06,Bhavna Mehta,Regular,Grocery,Pulses Mix,West,Ahmedabad,801.68,10,2,67.34,Cash
ORD-00667,2023-12-09,Naveen Rao,Regular,Electronics,Smartwatch,South,Bangalore,68482.26,2,2.9,8683.55,UPI
ORD-00668,2024-03-27,Rekha Patel,Wholesale,Books,Dictionary,East,Kolkata,170.47,2,23.2,2.45,Card
ORD-00669,2023-10-15,Priya Saxena,Premium,Electronics,Smartwatch,West,Ahmedabad,136298.29,2,14.7,4416.06,UPI
ORD-00670,2024-05-18,Saritha Bose,Regular,Books,Self-Help Book,North,Amritsar,974.84,2,0.4,191.85,UPI
ORD-00671,2024-11-22,Manjula Banerjee,Premium,Home & Kitchen,Vacuum Cleaner,North,Jaipur,17316,1,16.5,1523.81,Card
ORD-00672,2024-08-16,Jyoti Reddy,Regular,Grocery,Instant Noodles,East,Kolkata,5765.31,5,1.6,502.74,Cash
ORD-00673,2024-11-14,Anil Mehta,Wholesale,Books,Dictionary,North,Delhi,2035.89,3,24.9,1.63,UPI
ORD-00674,2024-11-27,Sanjay Mishra,Regular,Health & Beauty,Perfume,North,Jaipur,1427.94,4,17.8,367.84,Card
ORD-00675,2024-04-23,Suresh Joshi,Regular,Sports,Cycling Helmet,South,Chennai,75907.46,4,15.7,11720.11,Cash
ORD-00676,2023-09-26,Priya Chatterjee,Wholesale,Grocery,Sugar,East,Kolkata,3205.92,4,20.7,-210.31,UPI
ORD-00677,2023-06-01,Pooja Kaur,Premium,Furniture,Bookshelf,East,Bhubaneswar,51670.55,2,14,7130.54,Cash
ORD-00678,2023-04-04,Girish Rao,Premium,Furniture,Cabinet,South,Chennai,13145.44,4,15.9,1614.26,Card
ORD-00679,2023-07-12,Sunita Dubey,Premium,Electronics,Headphones,East,Ranchi,51638.92,1,8.4,12855.09,UPI
ORD-00680,2023-09-16,Rohit Saxena,Wholesale,Home & Kitchen,Iron Box,East,Patna,38411.21,3,20.6,2120.3,Cash
ORD-00681,2023-01-13,Kiran Nair,Premium,Books,Children Story,South,Bangalore,116.15,1,6.4,17.28,UPI
ORD-00682,2024-02-21,Priya Krishnan,Regular,Electronics,Bluetooth Speaker,East,Kolkata,42795.38,2,16.7,701.84,Cash
ORD-00683,2023-08-02,Priya Shah,Wholesale,Furniture,Study Table,West,Nagpur,8056.71,2,22,1432.75,UPI
ORD-00684,2023-07-06,Sneha Mukherjee,Premium,Grocery,Spices Kit,North,Jaipur,733.7,2,13.1,-3.52,Card
ORD-00685,2024-03-16,Sunil Verma,Premium,Grocery,Sugar,East,Guwahati,5217.88,8,12.5,0,Card
ORD-00686,2024-07-23,Mohan Kumar,Regular,Books,Novel,North,Lucknow,3333.78,4,16.8,218.7,UPI
ORD-00687,2024-09-25,Lakshmi Chauhan,Premium,Books,Comics,West,Pune,4835.25,4,17.4,293.98,Cash
ORD-00688,2024-09-01,Rajesh Pillai,Premium,Sports,Swimming Goggles,East,Ranchi,26531.7,2,13.7,4521,UPI
ORD-00689,2023-08-17,Ajay Mukherjee,Premium,Home & Kitchen,Air Fryer,West,Mumbai,8043.32,1,15.3,785.03,Card
ORD-00690,2023-10-19,Mohan Ghosh,Premium,Health & Beauty,Protein Powder,East,Ranchi,711.03,1,17,187.71,Cash
ORD-00691,2024-03-04,Lakshmi Shah,Regular,Home & Kitchen,Mixer Grinder,East,Patna,63104.35,3,4.2,11762.65,Card
ORD-00692,2023-10-22,Aarav Mukherjee,Premium,Home & Kitchen,Air Fryer,East,Patna,49289.84,4,14.9,4968.42,Cash
ORD-00693,2023-01-11,Meera Saxena,Regular,Sports,Jump Rope,West,Mumbai,20414.92,1,13.5,3511.37,UPI
ORD-00694,2023-10-13,Meera Krishnan,Regular,Sports,Badminton Racket,West,Mumbai,12715.02,3,2.5,3305.91,UPI
ORD-00695,2023-10-14,Vijay Kaur,Wholesale,Electronics,Laptop,North,Lucknow,104229.73,3,26.8,-6712.39,UPI
ORD-00696,2023-09-12,Sanjay Tiwari,Regular,Furniture,Dining Table,North,Chandigarh,121723.25,3,15.4,15434.51,UPI
ORD-00697,2023-11-22,Ravi Saxena,Regular,Furniture,Study Table,East,Kolkata,77529.15,4,12.8,11443.3,UPI
ORD-00698,2024-12-27,Geeta Nair,Premium,Grocery,Biscuits Pack,East,Kolkata,3964.05,7,11.9,19.03,UPI
ORD-00699,2023-03-11,Hema Shah,Premium,Health & Beauty,Multivitamins,North,Lucknow,2927.47,4,17.5,761.14,Card
ORD-00700,2024-08-14,Sunil Das,Regular,Furniture,Dining Table,East,Patna,35605.38,1,12.6,5312.32,UPI
ORD-00701,2023-12-23,Jyoti Verma,Wholesale,Grocery,Rice (5kg),West,Nagpur,5350.94,3,18,-235.44,UPI
ORD-00702,2024-11-24,Mohan Krishnan,Premium,Electronics,Gaming Console,West,Surat,92468.81,3,7.5,8322.19,Card
ORD-00703,2023-11-26,Latika Kaur,Wholesale,Grocery,Biscuits Pack,South,Hyderabad,3173.33,2,22.3,-248.79,UPI
ORD-00704,2023-06-15,Deepak Sharma,Premium,Health & Beauty,Protein Powder,North,Amritsar,984.11,2,11.7,301.53,UPI
ORD-00705,2024-11-28,Jyoti Iyer,Regular,Books,Novel,East,Guwahati,3489.89,2,6.2,524.88,UPI
ORD-00706,2024-07-06,Suresh Banerjee,Wholesale,Clothing,Winter Coat,East,Ranchi,16698.13,4,25.3,2464.64,Cash
ORD-00707,2024-11-07,Radha Bose,Wholesale,Clothing,Saree,South,Hyderabad,18802.8,3,18.4,3813.21,UPI
ORD-00708,2024-11-10,Sunita Saxena,Regular,Grocery,Wheat Flour,North,Amritsar,1965.03,2,17.5,-78.6,UPI
ORD-00709,2024-06-24,Pooja Kaur,Regular,Furniture,Shoe Rack,East,Guwahati,15706.44,3,6.9,3059.61,Cash
ORD-00710,2024-06-18,Ramesh Patel,Wholesale,Furniture,Study Table,East,Guwahati,39602.1,4,17.1,4482.96,Cash
ORD-00711,2024-02-09,Divya Reddy,Premium,Furniture,Cabinet,South,Coimbatore,17798.97,3,17,2029.08,Cash
ORD-00712,2024-11-01,Ajay Rao,Premium,Sports,Badminton Racket,West,Nagpur,7334.93,1,17.6,1021.02,UPI
ORD-00713,2024-12-28,Naveen Rao,Premium,Furniture,Sofa Set,West,Surat,37860.98,1,14,5224.82,Card
ORD-00714,2024-04-08,Deepak Joshi,Regular,Grocery,Cooking Oil,East,Guwahati,5363.88,4,11.7,84.97,UPI
ORD-00715,2024-11-09,Manoj Agarwal,Premium,Clothing,Saree,North,Delhi,8047.37,1,14.7,1870.21,UPI
ORD-00716,2023-01-15,Radha Dubey,Premium,Home & Kitchen,Iron Box,West,Surat,23226.48,2,11,3065.9,Cash
ORD-00717,2024-12-15,Mohan Singh,Premium,Clothing,Winter Coat,East,Ranchi,3245.87,2,41.11294323631828,-2912,Cash
ORD-00718,2023-01-30,Aarav Tiwari,Regular,Home & Kitchen,Iron Box,South,Chennai,21777.13,4,2.4,9932.36,UPI
ORD-00719,2023-02-21,Ananya Dubey,Premium,Books,Dictionary,West,Nagpur,3502.87,3,6,532.44,UPI
ORD-00720,2024-10-31,Aarav Ghosh,Regular,Electronics,Bluetooth Speaker,North,Jaipur,81327.29,1,2.7,10442.42,UPI
ORD-00721,2024-12-01,Sanjay Mukherjee,Regular,Clothing,Kurta,West,Pune,9597.29,1,5.8,2913.74,UPI
ORD-00722,2024-01-17,Hema Joshi,Regular,Home & Kitchen,Iron Box,North,Amritsar,3210.85,1,10.8,428.97,UPI
ORD-00723,2024-11-11,Amit Verma,Regular,Books,Novel,West,Surat,5389.42,3,1.2,1026.15,Card
ORD-00724,2023-01-13,Saritha Rao,Regular,Books,Comics,South,Chennai,3303.72,2,4.6,539.17,Card
ORD-00725,2024-01-11,Meera Patel,Premium,Health & Beauty,Face Cream,West,Surat,15890.35,4,15.5,4385.74,Card
ORD-00726,2023-08-25,Rekha Verma,Premium,Grocery,Rice (5kg),South,Coimbatore,2982.92,6,14,-35.8,UPI
ORD-00727,2024-02-19,Girish Das,Premium,Sports,Resistance Bands,West,Mumbai,37840.82,2,16.2,5691.26,UPI
ORD-00728,2024-12-28,Arjun Agarwal,Premium,Home & Kitchen,Vacuum Cleaner,South,Coimbatore,14906.29,3,41.05259897987021,-25352,Cash
ORD-00729,2023-05-16,Latika Agarwal,Regular,Books,Novel,West,Pune,6073.04,4,5.1,966.83,Cash
ORD-00730,2023-07-23,Rohit Patel,Wholesale,Furniture,Cabinet,South,Coimbatore,7401.17,2,25.8,322.69,Cash
ORD-00731,2024-01-25,Pooja Mishra,Premium,Home & Kitchen,Water Purifier,South,Kochi,38359.68,4,17.3,3130.15,UPI
ORD-00732,2023-01-17,Priya Chatterjee,Regular,Electronics,Router,South,Chennai,210795.22,3,11.9,11551.58,UPI
ORD-00733,2024-12-29,Kiran Joshi,Premium,Books,Textbook,West,Ahmedabad,1910.34,1,16.7,126.85,Card
ORD-00734,2023-08-15,Radha Bose,Regular,Health & Beauty,Electric Toothbrush,East,Patna,2550.23,1,13.9,736.51,Card
ORD-00735,2023-01-12,Aarav Nair,Premium,Sports,Yoga Mat,West,Pune,13101.99,1,12.3,2379.32,Cash
ORD-00736,2024-11-05,Sunita Kaur,Regular,Health & Beauty,Protein Powder,North,Chandigarh,6909.34,4,10.6,2177.82,Cash
ORD-00737,2024-07-23,Sandeep Gupta,Wholesale,Sports,Resistance Bands,North,Chandigarh,10647.87,1,27.5,638.87,UPI
ORD-00738,2024-07-10,Vijay Verma,Premium,Furniture,Dining Table,West,Pune,21742.15,2,5.1,4548.46,UPI
ORD-00739,2024-06-25,Harish Bose,Regular,Electronics,Smartphone,East,Guwahati,87409.2,4,19.6,-594.38,Card
ORD-00740,2024-03-19,Ajay Chatterjee,Wholesale,Clothing,Jeans,West,Ahmedabad,4362.58,3,28,549.69,Cash
ORD-00741,2024-05-07,Vikram Rao,Regular,Home & Kitchen,Induction Cooktop,North,Chandigarh,36404.31,3,8.9,5416.96,UPI
ORD-00742,2023-11-24,Manoj Das,Regular,Health & Beauty,Essential Oils,East,Kolkata,8645.79,4,0.8,3402.98,Card
ORD-00743,2023-03-05,Usha Kaur,Wholesale,Grocery,Tea Powder,East,Patna,1115.47,3,72.66913592962271,-2668.03,Cash
ORD-00744,2023-01-03,Swati Bose,Regular,Furniture,Bookshelf,West,Surat,17279.99,1,8.5,3144.96,Cash
ORD-00745,2023-01-24,Rajesh Das,Premium,Clothing,Formal Shirt,South,Kochi,560.72,1,49.27375637004879,-881.71,Cash
ORD-00746,2024-10-27,Sanjay Banerjee,Regular,Health & Beauty,Electric Toothbrush,South,Hyderabad,9266.58,2,9.1,3032.02,UPI
ORD-00747,2024-05-04,Asha Kumar,Regular,Sports,Football,East,Bhubaneswar,19581.85,1,11.4,3697.05,Card
ORD-00748,2023-08-27,Sneha Gupta,Regular,Home & Kitchen,Induction Cooktop,East,Bhubaneswar,47563.16,4,7.3,7686.21,UPI
ORD-00749,2024-06-06,Naveen Pillai,Regular,Sports,Jump Rope,South,Coimbatore,11857.42,1,3,3035.5,Cash
ORD-00750,2024-12-24,Kamala Krishnan,Premium,Sports,Yoga Mat,West,Surat,73038.91,3,14.2,12153.67,Cash
ORD-00751,2024-11-29,Swati Singh,Wholesale,Books,Novel,South,Kochi,3023.65,3,20.4,111.27,Card
ORD-00752,2023-03-05,Praveen Krishnan,Wholesale,Clothing,Formal Shirt,East,Patna,7652.13,4,25.1,1141.7,UPI
ORD-00753,2023-04-23,Kavya Dubey,Regular,Clothing,Ethnic Wear,South,Coimbatore,5278.38,3,1.8,1771.42,Card
ORD-00754,2023-06-16,Ramesh Gupta,Premium,Clothing,Winter Coat,West,Ahmedabad,11610.62,2,5.5,3552.85,Cash
ORD-00755,2024-10-22,Asha Joshi,Premium,Clothing,Kurta,North,Lucknow,14485.2,3,15.4,3285.24,UPI
ORD-00756,2023-03-10,Amit Rao,Regular,Health & Beauty,Essential Oils,South,Kochi,461.33,4,19.2,113.67,Card
ORD-00757,2023-11-26,Shweta Reddy,Regular,Books,Novel,West,Nagpur,304.39,2,19.1,14.37,Card
ORD-00758,2024-02-07,Lakshmi Rao,Premium,Sports,Football,West,Pune,36164.54,4,9.8,7290.77,UPI
ORD-00759,2024-06-01,Swati Dubey,Regular,Health & Beauty,Protein Powder,South,Kochi,319.41,3,51.09331914464919,-517.74,Cash
ORD-00760,2023-04-27,Vinod Verma,Premium,Furniture,Study Table,North,Delhi,83598.69,2,17.2,9396.49,UPI
ORD-00761,2023-10-28,Geeta Tiwari,Premium,Grocery,Instant Noodles,South,Kochi,14989.42,10,6,779.45,Card
ORD-00762,2024-09-12,Pooja Agarwal,Wholesale,Furniture,Bed Frame,South,Chennai,42281.31,4,22.1,3094.99,UPI
ORD-00763,2024-06-12,Meera Reddy,Premium,Grocery,Sugar,West,Nagpur,9274.54,9,8,919.68,Card
ORD-00764,2024-04-10,Pooja Joshi,Regular,Furniture,Bed Frame,North,Chandigarh,140971.24,4,0,35242.81,Cash
ORD-00765,2024-05-27,Deepak Joshi,Regular,Home & Kitchen,Coffee Maker,East,Kolkata,20230.4,1,5,9412,Cash
ORD-00766,2024-03-11,Arjun Mehta,Premium,Grocery,Rice (5kg),West,Mumbai,2007.48,3,43.24280887941836,-4213.13,UPI
ORD-00767,2024-04-20,Anil Bose,Wholesale,Home & Kitchen,Microwave,South,Hyderabad,42171.51,4,21.1,2159.18,UPI
ORD-00768,2024-05-08,Naveen Nair,Wholesale,Sports,Treadmill,North,Jaipur,6439.8,1,28.2,774.61,UPI
ORD-00769,2023-04-04,Vijay Verma,Premium,Electronics,Smartwatch,North,Amritsar,195618.49,3,9.6,14319.27,UPI
ORD-00770,2024-09-07,Bhavna Dubey,Premium,Books,Children Story,North,Jaipur,2821.75,4,49.149733717940684,-6941.37,UPI
ORD-00771,2023-02-18,Vikram Iyer,Wholesale,Grocery,Rice (5kg),West,Ahmedabad,1044.45,10,24.8,-102.77,Card
ORD-00772,2024-12-25,Kamala Shetty,Regular,Grocery,Dry Fruits,South,Hyderabad,9653.17,10,13.2,-54.06,Cash
ORD-00773,2023-04-12,Vijay Menon,Premium,Clothing,T-Shirt,West,Nagpur,1132.41,1,10.2,303.94,UPI
ORD-00774,2023-01-21,Rohit Shah,Wholesale,Electronics,Smartphone,South,Bangalore,72945.48,4,28.7,-5806.46,UPI
ORD-00775,2023-11-07,Lakshmi Menon,Regular,Clothing,Kurta,East,Ranchi,15457.7,3,1.1,5274.17,Card
ORD-00776,2023-07-30,Saritha Shah,Regular,Clothing,Kurta,West,Mumbai,6050.15,1,3.6,1943.31,UPI
ORD-00777,2024-07-07,Arjun Pillai,Premium,Home & Kitchen,Induction Cooktop,North,Delhi,11836.55,3,9.4,1713.93,UPI
ORD-00778,2023-08-19,Vinod Mehta,Premium,Grocery,Rice (5kg),West,Nagpur,1285.03,3,11.3,12.34,Cash
ORD-00779,2023-07-08,Divya Shetty,Premium,Grocery,Biscuits Pack,North,Jaipur,10467.8,10,11.1,117.24,UPI
ORD-00780,2024-01-25,Kamala Iyer,Premium,Electronics,Smartwatch,North,Lucknow,193183,4,11.8,10740.97,UPI
ORD-00781,2024-08-10,Bhavna Pillai,Premium,Books,Comics,South,Hyderabad,2260.76,4,13,217.03,Cash
ORD-00782,2024-06-12,Ravi Kumar,Premium,Sports,Badminton Racket,West,Ahmedabad,28541.11,3,12.3,5183.07,Card
ORD-00783,2024-08-06,Manoj Banerjee,Regular,Furniture,Wardrobe,South,Hyderabad,23668.47,2,10.6,3910.03,UPI
ORD-00784,2024-01-25,Asha Rao,Regular,Sports,Treadmill,East,Guwahati,10962.92,4,1.6,2929.29,UPI
ORD-00785,2024-07-13,Deepak Ghosh,Premium,Clothing,Sports Shoes,East,Ranchi,2192.08,1,9.7,597.12,Card
ORD-00786,2023-07-08,Sunil Reddy,Wholesale,Home & Kitchen,Induction Cooktop,South,Kochi,11971.67,2,24.8,258.59,Cash
ORD-00787,2024-12-25,Ramesh Dubey,Wholesale,Sports,Jump Rope,North,Jaipur,11391.01,1,22.3,1157.33,UPI
ORD-00788,2023-04-08,Pallavi Joshi,Premium,Grocery,Sugar,East,Ranchi,1723.55,2,15.3,-38.61,Cash
ORD-00789,2023-03-24,Sneha Dubey,Wholesale,Electronics,Smart TV,South,Kochi,35152.48,3,63.56327064941125,-18724.32,Card
ORD-00790,2024-08-22,Sanjay Mukherjee,Wholesale,Clothing,Formal Shirt,East,Bhubaneswar,11676.04,4,24.6,1788.77,UPI
ORD-00791,2024-03-12,Kiran Mishra,Premium,Sports,Jump Rope,North,Amritsar,64709.03,4,12.4,11699.39,UPI
ORD-00792,2024-02-05,Latika Gupta,Wholesale,Home & Kitchen,Water Purifier,East,Patna,2487.38,4,27.6,-1.99,Card
ORD-00793,2023-03-24,Pallavi Kumar,Wholesale,Clothing,Kurta,South,Coimbatore,1277.31,3,29.6,144.59,UPI
ORD-00794,2024-12-24,Geeta Verma,Regular,Home & Kitchen,Induction Cooktop,South,Bangalore,3327.47,3,6.3,564.34,UPI
ORD-00795,2024-02-09,Naveen Verma,Regular,Home & Kitchen,Non-stick Pan,South,Bangalore,25972.97,3,6.4,4384.24,UPI
ORD-00796,2024-08-15,Rekha Rao,Regular,Furniture,Side Table,North,Chandigarh,61991.81,3,2.2,14406.9,Cash
ORD-00797,2024-02-13,Bhavna Mukherjee,Wholesale,Furniture,Dining Table,North,Chandigarh,5604.27,3,19.3,535.77,Cash
ORD-00798,2023-12-30,Rajesh Mishra,Wholesale,Home & Kitchen,Water Purifier,East,Patna,4546.68,3,44.67744796907582,-3470.05,Cash
ORD-00799,2024-06-19,Sandeep Kumar,Premium,Furniture,Cabinet,North,Lucknow,8770.96,2,15.4,1112.16,Cash
ORD-00800,2023-04-16,Girish Saxena,Regular,Furniture,Study Table,East,Ranchi,51202.72,3,14.7,6779.24,UPI
ORD-00801,2024-05-25,Arjun Rao,Wholesale,Books,Textbook,North,Chandigarh,5223.32,4,28.8,-158.79,Cash
ORD-00802,2023-09-09,Sneha Chauhan,Premium,Grocery,Instant Noodles,West,Ahmedabad,2209.8,7,13.4,-15.91,UPI
ORD-00803,2023-08-26,Praveen Chatterjee,Regular,Sports,Treadmill,West,Ahmedabad,38632.92,2,5.6,9086.46,Card
ORD-00804,2024-01-29,Radha Verma,Premium,Home & Kitchen,Water Purifier,West,Pune,27691.41,4,16,2547.61,Card
ORD-00805,2023-09-07,Ananya Chatterjee,Premium,Electronics,Smartphone,East,Bhubaneswar,112379.96,2,10.5,7417.08,UPI
ORD-00806,2023-06-17,Asha Chatterjee,Wholesale,Sports,Badminton Racket,North,Jaipur,5214.57,1,73.82641133598267,-3251.71,Card
ORD-00807,2023-01-28,Divya Verma,Premium,Grocery,Rice (5kg),North,Lucknow,3331.55,9,10.9,42.64,UPI
ORD-00808,2024-07-28,Swati Mishra,Wholesale,Sports,Cycling Helmet,South,Chennai,17065.46,2,18.1,2307.25,UPI
ORD-00809,2023-08-05,Amit Iyer,Premium,Home & Kitchen,Pressure Cooker,East,Ranchi,1754.73,1,15.2,172.67,UPI
ORD-00810,2024-03-30,Harish Mukherjee,Premium,Books,Self-Help Book,East,Ranchi,368.07,1,16.1,26.21,Card
ORD-00811,2023-05-06,Sanjay Mishra,Wholesale,Grocery,Dry Fruits,West,Pune,802.85,8,28.9,-312.43,Card
ORD-00812,2024-05-07,Asha Chauhan,Wholesale,Furniture,Office Chair,East,Bhubaneswar,26438.17,1,19.1,2569.79,Cash
ORD-00813,2023-01-22,Jyoti Ghosh,Premium,Clothing,Kurta,East,Bhubaneswar,10871.64,3,14.1,2578.75,Cash
ORD-00814,2024-06-27,Manoj Banerjee,Regular,Books,Children Story,North,Chandigarh,1119.59,3,4,188.09,Card
ORD-00815,2023-04-10,Ravi Chatterjee,Premium,Health & Beauty,Electric Toothbrush,East,Kolkata,10672.81,4,13.6,3107.92,Cash
ORD-00816,2023-06-28,Sunil Nair,Premium,Clothing,Sports Shoes,West,Ahmedabad,1503.37,2,64.39195086844467,-2591.31,UPI
ORD-00817,2024-09-16,Geeta Nair,Wholesale,Clothing,Kurta,South,Chennai,7106.31,3,28.5,866.97,Card
ORD-00818,2023-03-31,Shweta Shetty,Wholesale,Health & Beauty,Hair Oil,North,Lucknow,3038.55,2,23.2,651.47,UPI
ORD-00819,2023-03-04,Ananya Kumar,Wholesale,Clothing,Kurta,East,Patna,6690.8,4,64.07853813883906,-5770.48,Cash
ORD-00820,2024-10-09,Shweta Shah,Premium,Clothing,Kurta,North,Chandigarh,2701.24,1,11,707.72,Cash
ORD-00821,2024-09-26,Divya Rao,Regular,Electronics,Smartwatch,West,Ahmedabad,258992.27,4,6.1,26210.02,Cash
ORD-00822,2024-06-21,Kavya Mukherjee,Regular,Clothing,Jacket,West,Surat,9713.62,4,15.7,2179.74,UPI
ORD-00823,2024-07-16,Aarav Dubey,Wholesale,Clothing,Sneakers,West,Nagpur,12746.92,4,18.7,2554.48,UPI
ORD-00824,2024-12-19,Rohit Ghosh,Wholesale,Electronics,Smart TV,East,Kolkata,250107.46,4,18.6,300.13,UPI
ORD-00825,2023-05-27,Sanjay Tiwari,Premium,Grocery,Tea Powder,North,Amritsar,11860.88,10,17,-426.99,Cash
ORD-00826,2024-08-18,Divya Das,Regular,Sports,Swimming Goggles,West,Surat,13105.92,3,51.636346415197416,-11292.27,UPI
ORD-00827,2024-12-23,Deepak Agarwal,Wholesale,Home & Kitchen,Water Purifier,East,Guwahati,24568.39,4,40.4887648836323,-41813.43,Card
